Product,Review Text,Review Date,source,features,like_count
GMC Hummer EV,I saw one on a busy road a few days ago and it was so big compared to every other car around it.,2025-01-04T04:23:38Z,YouTube,none,0
GMC Hummer EV,But my 2 door wrangler is just so much more fun!,2025-01-03T06:16:03Z,YouTube,none,0
GMC Hummer EV,I like the idea with the center screen switches having multifunctional uses.,2025-01-03T02:32:40Z,YouTube,tech,0
GMC Hummer EV,anyone else mute the first few seconds of Doug&#39;s videos to avoid hearing &quot;THISS!!!!&quot; 😂,2025-01-03T00:35:24Z,YouTube,none,0
GMC Hummer EV,I wish they had a gas version. But I would go electric if I had to. I like it!,2025-01-02T20:28:50Z,YouTube,none,0
GMC Hummer EV,"It&#39;s hilariously massive and heavy, but I still kind of like this thing.",2025-01-02T15:20:38Z,YouTube,none,0
GMC Hummer EV,Doug do you have any  neurological issues? Just asking because of your erratic movement&#39;s?,2025-01-02T07:39:04Z,YouTube,none,0
GMC Hummer EV,"Well, looks a lot nicer than those weird Rivians.",2025-01-02T06:53:02Z,YouTube,design,0
GMC Hummer EV,BS I see a lot of them. Idk how folks can afford such expensive cars. I mean do they only target the 1% how tf are they selling??? 😂,2025-01-01T08:11:33Z,YouTube,price,0
GMC Hummer EV,"<a href=""https://www.youtube.com/watch?v=-JE5dE2ohKA&amp;t=1236"">20:36</a> hold up, you can store the roof panels in the front trunk?",2025-01-01T03:44:45Z,YouTube,none,0
GMC Hummer EV,singlehandedly ended that feature of emailing them your ideas by showing said email to 1.2million people.,2024-12-30T21:59:32Z,YouTube,none,0
GMC Hummer EV,You almost need a DOT med card to drive it based on how much it weighs,2024-12-30T02:59:35Z,YouTube,none,0
GMC Hummer EV,I know a guy who bought one. He Is a Douche Canoe that can Crabwalk in his hummer now.,2024-12-30T02:04:56Z,YouTube,none,0
GMC Hummer EV,"$110,000 garbage can.",2024-12-30T00:42:45Z,YouTube,none,0
GMC Hummer EV,This is such a fun vehicle,2024-12-26T23:00:19Z,YouTube,none,0
GMC Hummer EV,I&#39;ve always thought that GM should have offered popular discontinued brand models through GMC dealers. For instance an Olds Cutlass or Pontiac Trans Am and badge them like they badged the Hummer EV,2024-12-26T10:21:35Z,YouTube,none,0
GMC Hummer EV,A vehicle that big with out a third row????,2024-12-26T01:26:01Z,YouTube,none,0
GMC Hummer EV,"He missed the vertical H symbol in the rear lights. <a href=""https://www.youtube.com/watch?v=-JE5dE2ohKA&amp;t=1157"">19:17</a>.",2024-12-25T16:30:21Z,YouTube,none,0
GMC Hummer EV,people who buy the hummer buy for the style design.,2024-12-25T12:14:52Z,YouTube,design,0
GMC Hummer EV,"It&#39;s very concerning that we have vehicles like this. 0-60 in 3 seconds, 16 inch ground clearance, weighing over 9,000 pounds and it&#39;s overall size. These types of vehicles are extremely dangerous for people outside these types of vehicles but automakers don&#39;t care at all and the government doesn&#39;t do much to make sure we don&#39;t have vehicles like this being produced, all thanks to the lobbying automakers do.",2024-12-24T21:56:10Z,YouTube,none,0
GMC Hummer EV,Yuck it’s ugly 🗑️ 🤮,2024-12-23T04:42:39Z,YouTube,none,0
GMC Hummer EV,This thing really should have a third row.,2024-12-23T02:13:30Z,YouTube,none,0
GMC Hummer EV,I’m buying one so count me out of the nobody will buy it club. Why? Because I love it. What a beautiful beast,2024-12-22T21:29:03Z,YouTube,none,4
GMC Hummer EV,Let the tax writeoff vehicle buys begin...,2024-12-22T20:49:46Z,YouTube,none,0
GMC Hummer EV,"9200 pounds, 3.5 second 0-60 and full hummer size. that is a vehicular manslaughter charge with crab walk.",2024-12-22T07:46:51Z,YouTube,none,0
GMC Hummer EV,Planet saving sufficiency.  We have worse things to worry about. Come on guys. Electric cars go right to the owners and than right to the junkyard.,2024-12-21T02:08:09Z,YouTube,none,0
GMC Hummer EV,Trump&#39;s new limo... president Comacho!  American in all the wrong ways!,2024-12-20T05:59:01Z,YouTube,none,0
GMC Hummer EV,These things are sick,2024-12-19T03:37:41Z,YouTube,none,0
GMC Hummer EV,The question is why does the fob key has a remote start?,2024-12-18T21:48:26Z,YouTube,none,0
GMC Hummer EV,"Damn that&#39;s actually a really nicely done infotainment system, love the little animations and the climate controls!",2024-12-18T21:00:36Z,YouTube,tech,0
GMC Hummer EV,Where is the motor?,2024-12-17T21:10:12Z,YouTube,none,0
GMC Hummer EV,It loses to the Cybertruck because of the &quot;cool factor&quot;? That Tesla is the least cool car on the road...,2024-12-16T22:08:01Z,YouTube,none,0
GMC Hummer EV,100k for a Hummer vehicle 🤣,2024-12-16T16:20:11Z,YouTube,none,0
GMC Hummer EV,"EV’s create more pollution to the environment than gas engines, so stop with the Democrat WOKE lies Doug!",2024-12-14T23:27:37Z,YouTube,none,0
GMC Hummer EV,"<a href=""https://www.youtube.com/watch?v=-JE5dE2ohKA&amp;t=1535"">25:35</a> it looks like water falls onto his lap from the roof",2024-12-14T21:45:16Z,YouTube,design,0
GMC Hummer EV,I’ll give $11000 for it,2024-12-13T01:44:16Z,YouTube,none,0
GMC Hummer EV,My dad just bought it he loves hummer lol this makes his 3rd one 😅 the white on white is super clean.,2024-12-12T06:48:16Z,YouTube,none,0
GMC Hummer EV,The buttons inside the car are sooo classic plastic GM,2024-12-11T20:15:16Z,YouTube,none,0
GMC Hummer EV,No passenger screen at the back? For the cost so high,2024-12-11T16:47:51Z,YouTube,"price, tech",0
GMC Hummer EV,It’s kinda ugly.,2024-12-11T06:31:29Z,YouTube,none,0
GMC Hummer EV,&quot;It&#39;sss...&quot; awful.,2024-12-10T21:34:46Z,YouTube,none,0
GMC Hummer EV,Why crab if not totally sideways for parallel parking?🤔 and no third row was a deal breaker for me. I really wanted to go grab this thing too. I love the look,2024-12-10T07:09:39Z,YouTube,design,0
GMC Hummer EV,Waste of $$,2024-12-10T04:39:41Z,YouTube,none,0
GMC Hummer EV,Embarrassing in every way.,2024-12-09T23:41:10Z,YouTube,none,0
GMC Hummer EV,"9,200 lbs!!! that is the weight of two Ford Broncos, terrible for off-roading, terrible range, too expensive....I would never buy this!",2024-12-09T19:29:48Z,YouTube,"range, price",0
GMC Hummer EV,does this guy have parkinsons?,2024-12-09T05:58:48Z,YouTube,none,0
GMC Hummer EV,"Not a fan, looks awful 😂",2024-12-09T04:29:35Z,YouTube,design,0
GMC Hummer EV,If you have kids you understand why that button doesn’t raise all the windows,2024-12-08T21:37:06Z,YouTube,none,0
GMC Hummer EV,Worthy competition to cybertruck in the &quot;stupid things not to buy&quot; class,2024-12-08T18:09:46Z,YouTube,none,0
GMC Hummer EV,Only in America would we call this &quot;planet friendly&quot;,2024-12-08T12:32:47Z,YouTube,none,0
GMC Hummer EV,Es una Toyota Land cruiser que se llama Hummer. Esto no tiene nada que ver con un hommer.,2024-12-07T21:52:30Z,YouTube,none,0
GMC Hummer EV,My Jeep YJ is more capable off road than this thing 😂,2024-12-07T18:17:56Z,YouTube,none,0
GMC Hummer EV,And down goes cyber truck,2024-12-07T15:35:25Z,YouTube,none,0
GMC Hummer EV,"Hummer EV is awesome, period.",2024-12-07T14:08:17Z,YouTube,none,1
GMC Hummer EV,Oh doug,2024-12-07T03:57:43Z,YouTube,none,0
GMC Hummer EV,"$110K, no way! I&#39;ll stick with my Power Wagon, which has a ton of power for $40K less.. Environmentally safe? People need to look up the effects of Lithium mining and then determine if electric vehicles are good for the planet.",2024-12-07T01:03:57Z,YouTube,design,0
GMC Hummer EV,Weird voice,2024-12-06T22:05:23Z,YouTube,none,0
GMC Hummer EV,Anyone who buys these electric vehicles to save the planet needs to do a little research. By little I mean a quick google search will show how environmentally unfriendly these vehicles are.,2024-12-06T09:25:10Z,YouTube,none,0
GMC Hummer EV,We want v8,2024-12-06T04:15:05Z,YouTube,none,0
GMC Hummer EV,Imagine if they would of made it fossil fueled powered...,2024-12-06T04:13:20Z,YouTube,none,0
GMC Hummer EV,I love Doug demuro. I feel he’s the most likeable and best presenter on YouTube. Perfect personality and presentation style. Thanks for the years of entertainment!,2024-12-06T03:59:37Z,YouTube,none,0
GMC Hummer EV,"If I had the money, I’d get one of these. I like all of the features, as well as it’s ruggedness.",2024-12-06T02:18:21Z,YouTube,none,0
GMC Hummer EV,Beautiful car. A marvel of engineering and art,2024-12-05T23:39:02Z,YouTube,none,0
GMC Hummer EV,Only OG Doug fans will call it a HUMMMERRR,2024-12-05T22:46:47Z,YouTube,none,0
GMC Hummer EV,that thing is gonna blow through some tires with that much weight,2024-12-05T18:02:39Z,YouTube,none,0
GMC Hummer EV,The rich should be elated…everyone else is laughing.,2024-12-05T16:46:26Z,YouTube,none,0
GMC Hummer EV,I don&#39;t know where you&#39;re located but my local dealer can&#39;t keep these things in stock. They&#39;re gone within a couple days of hitting the lot. That&#39;s if it actually makes it to the lot.,2024-12-05T14:14:02Z,YouTube,none,0
GMC Hummer EV,Wow! That frunk will fit a large Gas generator for a range extender perfectly 😅😊,2024-12-05T08:48:48Z,YouTube,range,0
GMC Hummer EV,"We now live in a time where ‘normal’ cars can cost 6-figures, and financing banks will give buyers an 8 year loan - for a car!  When you can still buy a starter home in small to midsized town for $130,000 - with a 30 year mortgage, the auto industry has lost their damn minds. This is the worst kind of collusion. The only way to stop this trend is to simply say no, and stop buying. Insane.",2024-12-05T06:45:56Z,YouTube,price,0
GMC Hummer EV,I think they should&#39;ve aimed for the size of the H3. THAT would sell like crazy,2024-12-05T00:46:09Z,YouTube,none,0
GMC Hummer EV,wish this wasnt ev.... everything is cool but its ev,2024-12-04T19:42:39Z,YouTube,none,0
GMC Hummer EV,I&#39;m surprised Doug can speak so clearly with the massive Hummer in his mouth.,2024-12-04T16:24:20Z,YouTube,none,0
GMC Hummer EV,"Hey everyone. Quick correction on the amazing UX/Graphics interface of the Hummer screens. YES it uses Unreal Engine, but the animations and digital details themselves were not crafted by Epic Games. Everything from the instrument cluster to the center stack was designed by Perception. The same people that make wicked cool graphics for the Marvel movies. Thanks and enjoy the video!",2022-03-21T15:58:29Z,YouTube,none,585
GMC Hummer EV,"This has to be THE GREATEST vehicle presented on this channel! After seeing this video, I want one so badly!",2025-03-28T12:29:02Z,YouTube,none,0
GMC Hummer EV,I love the yotas tacos shirt from donut media 😂,2025-03-27T00:58:21Z,YouTube,none,0
GMC Hummer EV,My dream car❤,2025-03-24T07:51:42Z,YouTube,none,0
GMC Hummer EV,in Germany it would cost 100€ to &quot;fill up&quot;,2025-03-13T12:10:32Z,YouTube,price,0
GMC Hummer EV,Freedom juice,2025-02-08T18:43:45Z,YouTube,none,0
GMC Hummer EV,Totally a pig of a vehicle!,2025-02-02T03:21:49Z,YouTube,none,0
GMC Hummer EV,"Get rid of the video game graphis and the crab walk. Take the savings and pour it into the interior. Cheap synthetic fabric, cheap toggles, cheap signal stalks, and don&#39;t even get me started on all the noise in the cabin. Definitely not worth the money. I would still buy one though. It&#39;s nuts and I loved that when I test drove one.",2025-01-15T20:02:03Z,YouTube,design,0
GMC Hummer EV,“Doesn’t change direction” <b>changes total direction</b>,2024-12-12T07:52:58Z,YouTube,none,0
GMC Hummer EV,You guys are THE cutest couple ever 🎉❤,2024-11-30T03:14:50Z,YouTube,none,0
GMC Hummer EV,"<a href=""https://www.youtube.com/watch?v=nvSlBjyBlJc&amp;t=104"">1:44</a>",2024-11-23T03:39:58Z,YouTube,none,0
GMC Hummer EV,Id have to guess the speed limiter has to do with the tires,2024-11-14T15:22:45Z,YouTube,performance,0
GMC Hummer EV,betta than cybatrock !!!,2024-10-09T23:04:27Z,YouTube,none,0
GMC Hummer EV,Because of Rivian we can,2024-10-07T22:52:47Z,YouTube,none,0
GMC Hummer EV,"Why would you show the front truck space with a camera that&#39;s 20 feet away. Same with the rear like I thought this was a review but you don&#39;t show much. This is the first video I watched from you all, and I hope this isn&#39;t a similar theme with the rest of your videos.",2024-10-07T15:07:26Z,YouTube,none,0
GMC Hummer EV,"110,000$ would help my family so much with bills, food, little vacation get always, and get a vehicle reliable under 30 grand 😮",2024-10-06T17:32:44Z,YouTube,none,0
GMC Hummer EV,No words about the real range ??,2024-10-03T08:34:59Z,YouTube,range,0
GMC Hummer EV,When they say inefficient what do they mean? Is it that it has such a big battery and the range is slightly higher than a rivian with a smaller battery?,2024-09-29T14:43:55Z,YouTube,"range, battery",0
GMC Hummer EV,I just recently drove one of these and it was shockingly fast. Then you remember it&#39;s 5 tons,2024-09-13T03:44:27Z,YouTube,none,0
GMC Hummer EV,"\*ahem* Excuse me. That&#39;s &quot;freedomtrons&quot; to you.<br><br>And how dare you critique the completely freedom-free (that&#39;s TWO freedoms if you weren&#39;t counting, <i>Canadians...)</i> 106 mph limit!? That&#39;s so much freedom, you don&#39;t even know! It&#39;s &#39;Murican freedumb! \*ahem* Not like that maple freedom y&#39;all think you have up there!<br><br>What do you have, like... free healthcare? Pfft!<br><br>Actually that... does sound kinda nice... &lt;_&lt;",2024-09-08T03:15:45Z,YouTube,none,0
GMC Hummer EV,This over the CyberTruck ANY DAMN DAY!!!<br>Until I realize it&#39;s too heavy to park on my driveway 😅,2024-08-06T22:44:24Z,YouTube,none,1
GMC Hummer EV,These new cars are freaking tanks compared to the regular day to day,2024-08-03T01:34:58Z,YouTube,none,0
GMC Hummer EV,"I can&#39;t wait for one these to freedom mode right into the back end of my car. <br>Why give a 48ton truck, sports car acceleration numbers?",2024-07-28T03:11:32Z,YouTube,performance,0
GMC Hummer EV,"<a href=""https://www.youtube.com/watch?v=nvSlBjyBlJc&amp;t=1087"">18:07</a> im a space person its a saturn V",2024-07-27T23:26:44Z,YouTube,none,0
GMC Hummer EV,I&#39;m sure most of you know this that the speed limitations is always set according to the tires the company chooses to put on their vehicles. Hummer EV has OEM tires with max speed rating of 106 mph. Hence the limiter.,2024-07-24T23:25:03Z,YouTube,performance,0
GMC Hummer EV,The only white thing is questionable...,2024-07-17T05:23:23Z,YouTube,none,0
GMC Hummer EV,"<a href=""https://www.youtube.com/watch?v=nvSlBjyBlJc&amp;t=924"">15:24</a> dragon ball z reference!!!",2024-07-14T10:00:25Z,YouTube,none,0
GMC Hummer EV,You can bypass that 106 mph limiter by connecting to its software.,2024-07-07T11:26:16Z,YouTube,none,0
GMC Hummer EV,Coolest automobile on the market imo by far.,2024-06-25T00:22:02Z,YouTube,none,0
GMC Hummer EV,Manly?,2024-06-04T15:30:03Z,YouTube,none,0
GMC Hummer EV,"<a href=""http://www.youtube.com/results?search_query=%23wears"">#Wears</a>!..?",2024-06-04T15:27:30Z,YouTube,none,0
GMC Hummer EV,"I wanna be with her, a little sorry.",2024-06-03T21:21:22Z,YouTube,none,0
GMC Hummer EV,"MasterCard money, $451 &amp; Dodge payments?",2024-06-03T21:17:54Z,YouTube,none,0
